LATITUDE,LONGITUDE,OBSERVATION DATE
27.008837,-82.0265357,43101
26.1061594,-80.1318741,43101
30.2385292,-88.1218529,43101
26.2768695,-80.214057,43101
26.3751967,-81.7570353,43101
26.6358743,-80.2302897,43101
29.6068756,-82.3031116,43101
27.2025033,-80.2006245,43101
32.8559863,-79.9027276,43101
26.476174,-81.9673795,43101
26.4330582,-80.9416786,43101
26.4030175,-81.8911886,43101
28.58322,-81.303428,43101
27.9003834,-82.2072601,43101
28.9520662,-81.9850706,43101
27.8832249,-82.8083432,43101
28.6690476,-81.56128,43101
29.6068756,-82.3031116,43101
26.4800134,-81.898452,43101
27.3253186,-82.4336821,43101
27.6327266,-82.718157,43101
28.7047512,-81.670019,43101
27.9959173,-81.8652327,43101
28.63655,-81.71451,43101
28.044611,-82.475805,43101
26.1517688,-80.141809,43101
26.5716209,-81.8258929,43101
27.23903,-80.48821,43101
26.3064181,-81.8128668,43101
30.535666,-84.28821,43101
30.998322,-84.6127939,43101
28.655511,-80.756578,43101
28.478317,-82.2263026,43101
40.588836,-124.216502,43101
25.7089712,-80.1536322,43101
39.253328,-76.022302,43101
26.4540529,-82.1155071,43101
26.1517688,-80.141809,43101
27.3253186,-82.4336821,43101
27.0065259,-81.8839359,43101
27.6327266,-82.718157,43101
26.3751967,-81.7570353,43101
27.2426953,-82.1200562,43101
33.9710183,-84.1244924,43101
28.7047512,-81.670019,43101
28.0454136,-82.7083611,43101
27.0704966,-81.8124872,43101
32.3866842,-64.6770072,43101
27.2025033,-80.2006245,43101
27.6679269,-82.7264071,43101
25.3893571,-80.623877,43101
26.4031136,-81.8859959,43101
28.6740878,-81.7059258,43101
28.3299155,-80.610702,43101
28.0786541,-81.9464529,43101
29.092276,-80.997312,43101
26.3115986,-80.1548484,43101
27.2625647,-80.3091145,43101
27.350123,-82.408995,43101
22.4584523,-81.1890078,43101
27.6327266,-82.718157,43101
21.004733,-77.74383,43101
26.6668727,-80.4574621,43101
26.323963,-77.00005,43101
31.1412764,-82.2145557,43101
28.915621,-81.7375946,43101
28.6575241,-80.7545391,43101
28.667169,-81.8703103,43101
29.5654133,-82.1889567,43101
26.9414893,-82.3378257,43101
27.2025033,-80.2006245,43101
27.3253186,-82.4336821,43101
27.6679269,-82.7264071,43101
25.693199,-80.329592,43101
28.7047512,-81.670019,43101
26.6496729,-81.6869336,43101
28.6618783,-81.4567137,43101
26.1517688,-80.141809,43101
28.6715086,-81.5601252,43101
27.2025033,-80.2006245,43101
25.6067786,-80.5748892,43101
28.6276804,-81.1453736,43101
26.92862,-81.999694,43101
25.6067786,-80.5748892,43101
28.2176507,-81.6491273,43101
25.944867,-80.35619,43101
36.7297356,-76.352706,43101
33.3855863,-81.96069,43101
27.6327266,-82.718157,43101
26.3064181,-81.8128668,43101
28.5082207,-80.7940578,43101
28.228577,-80.7604659,43101
25.6732852,-80.4360229,43101
28.743745,-80.856415,43101
27.6961,-82.7373,43101
25.7615741,-80.5014137,43101
25.641017,-80.447524,43101
30.535666,-84.28821,43101
30.535666,-84.28821,43101
27.3505567,-82.4744511,43101
28.2595802,-81.9587883,43102
24.870811,-80.704928,43102
26.5271649,-81.8765643,43102
26.1517688,-80.141809,43102
26.1061594,-80.1318741,43102
19.3426702,-81.3706684,43102
26.8582653,-81.9401121,43102
27.5634687,-80.3905571,43102
32.9115497,-79.8620546,43102
32.1081527,-81.0025835,43102
27.824853,-80.6063547,43102
28.7630695,-81.3595694,43102
22.154091,-80.824781,43102
28.6959898,-81.1923444,43102
32.165225,-81.151285,43102
29.589094,-81.280174,43102
26.6922002,-81.8675241,43102
27.913417,-82.7749035,43102
28.7047512,-81.670019,43102
27.7798604,-80.5270386,43102
27.334,-82.4433,43102
32.1081527,-81.0025835,43102
26.1517688,-80.141809,43102
26.1548987,-81.670129,43102
28.1782572,-81.9838171,43102
27.824853,-80.6063547,43102
29.716616,-81.301818,43102
26.2557032,-80.8561993,43102
26.0773686,-81.7141414,43102
26.375442,-81.6040206,43102
28.5046638,-82.2771692,43102
28.8433166,-82.0251212,43102
26.4986442,-80.2246141,43102
27.824853,-80.6063547,43102
28.187603,-81.434829,43102
28.8433166,-82.0251212,43102
29.6068756,-82.3031116,43102
29.6106812,-82.3046778,43102
26.4986442,-80.2246141,43102
26.4276,-82.0819,43102
26.544696,-81.853955,43102
30.093555,-89.8792877,43102
28.71164,-81.04887,43102
22.154091,-80.824781,43102
27.334,-82.4433,43102
27.7798604,-80.5270386,43102
26.7166986,-77.3375326,43102
27.7798604,-80.5270386,43102
25.850504,-80.989286,43102
32.9115497,-79.8620546,43102
26.1061594,-80.1318741,43102
22.6113962,-81.3439107,43102
27.3135329,-82.3978043,43102
27.5280202,-82.5543487,43102
26.1061594,-80.1318741,43102
27.9234406,-80.5593109,43102
27.7762912,-80.6107235,43102
29.702572,-81.281254,43102
30.3979451,-88.6447053,43102
26.0373118,-80.1716566,43102
28.318929,-81.864016,43102
29.6734,-81.2625,43102
28.8487315,-82.2681389,43102
29.589094,-81.280174,43102
32.1081527,-81.0025835,43102
32.9182866,-79.7061968,43102
30.4297796,-84.3005751,43102
27.9843911,-82.0246634,43102
29.6068756,-82.3031116,43102
28.2595802,-81.9587883,43102
28.0043,-82.6783,43102
27.5280202,-82.5543487,43102
25.6938206,-80.35857,43102
26.1061594,-80.1318741,43102
26.8582653,-81.9401121,43102
28.472834,-80.7183277,43102
26.5271649,-81.8765643,43102
27.3253186,-82.4336821,43102
25.3033726,-80.2846527,43102
26.5528312,-78.5730815,43102
27.4365832,-82.4097369,43102
25.6905546,-80.4531652,43102
27.9234406,-80.5593109,43102
30.6449041,-83.2289886,43102
32.1033542,-81.0642958,43102
18.0229763,-67.00068,43102
28.6575241,-80.7545391,43102
28.7047512,-81.670019,43102
29.6068756,-82.3031116,43102
30.351307,-88.7201357,43102
29.6068756,-82.3031116,43102
28.6715086,-81.5601252,43102
27.7762912,-80.6107235,43102
28.6893446,-81.5995327,43102
27.7798604,-80.5270386,43102
26.7171321,-77.3396945,43102
32.1033542,-81.0642958,43102
27.9234406,-80.5593109,43102
26.8582653,-81.9401121,43102
29.6068756,-82.3031116,43102
27.1534596,-80.8699751,43103
28.8487315,-82.2681389,43103
26.1517688,-80.141809,43103
26.673925,-77.285248,43103
25.6401653,-80.4475202,43103
27.3253186,-82.4336821,43103
27.3253186,-82.4336821,43103
25.761505,-80.5023336,43103
26.1517688,-80.141809,43103
28.5753263,-80.9966826,43103
25.969656,-81.603709,43103
27.2963588,-82.389307,43103
28.4049115,-82.6717544,43103
29.6184836,-82.4188213,43103
25.389405,-80.678709,43103
26.4986442,-80.2246141,43103
28.5753263,-80.9966826,43103
27.3253186,-82.4336821,43103
27.5023333,-82.5162506,43103
44.4587418,-63.6211932,43103
27.350123,-82.408995,43103
27.9959173,-81.8652327,43103
26.4861584,-80.1607561,43103
28.694804,-80.7158715,43103
29.2887944,-89.3677711,43103
25.850504,-80.989286,43103
29.25798,-89.36714,43103
27.9959173,-81.8652327,43103
26.5271649,-81.8765643,43103
26.0928633,-81.6367435,43103
26.675872,-77.282177,43103
29.25798,-89.36714,43103
26.904495,-81.9914389,43103
26.137055,-81.762411,43103
27.3253186,-82.4336821,43103
26.1517688,-80.141809,43103
27.7248069,-82.6501069,43103
26.0928633,-81.6367435,43103
29.35244,-89.45711,43103
28.6628762,-80.7234192,43103
29.2887944,-89.3677711,43103
28.5082207,-80.7940578,43103
29.2887944,-89.3677711,43103
29.6426364,-82.3231369,43103
28.7641297,-81.3571206,43103
27.9959173,-81.8652327,43103
19.2879753,-81.3162947,43103
27.8398,-82.6705,43103
25.973478,-81.5542603,43103
27.3253186,-82.4336821,43103
26.6293528,-80.3059387,43103
28.5432114,-80.860126,43103
27.0886565,-82.2351605,43103
26.0928633,-81.6367435,43103
28.804826,-81.894942,43103
25.67928,-80.31727,43103
29.2887944,-89.3677711,43103
26.0928633,-81.6367435,43103
22.281147,-81.1960003,43103
24.5463,-81.8106,43103
24.5463,-81.8106,43103
28.255022,-80.703228,43103
26.0928633,-81.6367435,43103
25.850504,-80.989286,43103
26.4781984,-80.144738,43103
26.5271649,-81.8765643,43103
28.5432114,-80.860126,43103
26.01903,-81.628645,43103
28.8304258,-81.8331671,43103
26.1517688,-80.141809,43103
25.1486255,-78.0294085,43103
29.6068756,-82.3031116,43103
28.5432114,-80.860126,43103
27.3253186,-82.4336821,43103
19.2879753,-81.3162947,43103
28.5258118,-81.3068211,43103
25.948098,-81.74456,43103
26.5271649,-81.8765643,43103
27.8832249,-82.8083432,43103
26.1084774,-81.7713915,43103
26.1267388,-80.2743369,43103
27.6327266,-82.718157,43103
47.81062,-122.37724,43103
33.7876232,-84.411073,43103
28.8038639,-81.8773778,43103
28.2299949,-80.8110523,43103
28.8038639,-81.8773778,43103
26.137055,-81.762411,43103
29.25798,-89.36714,43103
28.5411,-81.0251,43103
28.228577,-80.7604659,43103
22.281147,-81.1960003,43103
28.8304258,-81.8331671,43103
27.7248069,-82.6501069,43103
28.6435091,-81.5636897,43103
26.6836236,-80.3512144,43103
26.6939379,-78.9745331,43103
28.228577,-80.7604659,43103
28.6435091,-81.5636897,43103
28.5354077,-82.3255351,43103
