LATITUDE,LONGITUDE,OBSERVATION DATE
17.22248,-89.62307,43101
27.0576735,-82.0038843,43101
26.8582653,-81.9401121,43101
17.07831,-88.96678,43101
25.6806539,-80.2726364,43101
26.375442,-81.6040206,43101
26.375442,-81.6040206,43101
26.375442,-81.6040206,43101
26.375442,-81.6040206,43101
25.396439,-80.566581,43101
13.8569059,-87.2341957,43101
27.2426953,-82.1200562,43101
25.948098,-81.74456,43101
13.8569059,-87.2341957,43101
9.7043194,-84.384613,43101
26.6496729,-81.6869336,43101
25.6733,-80.1582,43101
8.2152281,-77.7344084,43101
26.2003521,-81.3450426,43101
26.2003521,-81.3450426,43101
26.375442,-81.6040206,43101
26.375442,-81.6040206,43101
26.375442,-81.6040206,43101
26.375442,-81.6040206,43101
17.164847,-88.683585,43101
26.2003521,-81.3450426,43101
26.2003521,-81.3450426,43101
26.476174,-81.9673795,43101
26.0773686,-81.7141414,43101
26.3140166,-81.6349089,43101
26.3140166,-81.6349089,43101
25.3827853,-80.6100368,43101
25.2813046,-80.8001782,43101
25.948098,-81.74456,43101
9.758736,-85.03964,43101
25.850504,-80.989286,43101
25.850504,-80.989286,43101
25.322954,-80.833145,43101
25.322954,-80.833145,43101
25.6258176,-80.3055954,43101
27.9959173,-81.8652327,43101
5.8922594,-74.8552877,43101
5.8922594,-74.8552877,43101
26.3751967,-81.7570353,43101
26.3751967,-81.7570353,43101
25.396439,-80.566581,43101
17.1382019,-89.0829703,43101
17.1382019,-89.0829703,43101
25.2813046,-80.8001782,43101
9.120097,-79.691804,43101
26.3751967,-81.7570353,43101
25.6030053,-80.5748945,43101
25.6030053,-80.5748945,43101
26.5716209,-81.8258929,43101
12.540953,-86.854873,43101
12.540953,-86.854873,43101
26.3140166,-81.6349089,43101
26.3140166,-81.6349089,43101
25.322954,-80.833145,43101
25.322954,-80.833145,43101
25.3229252,-80.2800179,43101
25.3229252,-80.2800179,43101
25.3229252,-80.2800179,43101
25.3229252,-80.2800179,43101
25.3229252,-80.2800179,43101
9.758736,-85.03964,43101
26.375442,-81.6040206,43101
24.755271,-80.959716,43101
25.9008653,-81.325706,43102
26.375442,-81.6040206,43102
17.4371156,-91.326583,43102
9.7965234,-84.596529,43102
25.6733,-80.1582,43102
8.5533951,-83.3304405,43102
18.113345,-89.8033067,43102
18.113345,-89.8033067,43102
18.113345,-89.8033067,43102
18.113345,-89.8033067,43102
18.113345,-89.8033067,43102
25.3229252,-80.2800179,43102
8.3894164,-77.8716233,43102
18.113345,-89.8033067,43102
18.113345,-89.8033067,43102
18.113345,-89.8033067,43102
18.113345,-89.8033067,43102
18.113345,-89.8033067,43102
26.5271649,-81.8765643,43102
26.4920505,-81.5339506,43102
5.8922594,-74.8552877,43102
25.400614,-80.658833,43102
8.3894164,-77.8716233,43102
9.386,-79.868,43102
24.5734,-81.7496,43102
25.1758333,-80.3694444,43102
8.3894164,-77.8716233,43102
26.375442,-81.6040206,43102
26.375442,-81.6040206,43102
17.22248,-89.62307,43102
8.6890556,-83.4760833,43102
17.4371156,-91.326583,43102
28.319174,-81.862335,43102
28.319174,-81.862335,43102
5.8922594,-74.8552877,43102
27.4707,-81.5366,43102
27.4707,-81.5366,43102
27.4707,-81.5366,43102
27.4707,-81.5366,43102
9.2885823,-79.9297857,43102
25.850504,-80.989286,43102
9.7965234,-84.596529,43102
26.5271649,-81.8765643,43102
26.375442,-81.6040206,43102
26.375442,-81.6040206,43102
26.375442,-81.6040206,43102
9.386,-79.868,43102
26.5271649,-81.8765643,43102
28.6439145,-80.7165956,43102
3.2305419,-76.5789342,43102
13.4902962,-89.2708289,43102
13.4902962,-89.2708289,43102
13.4902962,-89.2708289,43102
13.4902962,-89.2708289,43102
13.4902962,-89.2708289,43102
13.4902962,-89.2708289,43102
17.5391533,-89.1112018,43102
25.1391667,-80.9375,43102
26.5271649,-81.8765643,43102
26.6496729,-81.6869336,43102
26.6496729,-81.6869336,43102
8.3894164,-77.8716233,43102
26.375442,-81.6040206,43102
17.22248,-89.62307,43102
9.6487098,-84.5985246,43102
8.3894164,-77.8716233,43102
8.2152281,-77.7344084,43102
26.375442,-81.6040206,43102
26.375442,-81.6040206,43102
26.375442,-81.6040206,43102
26.5271649,-81.8765643,43102
19.4086806,-89.7737932,43102
26.1061594,-80.1318741,43102
26.9960683,-82.0579153,43102
17.5391533,-89.1112018,43102
17.5391533,-89.1112018,43102
9.2885823,-79.9297857,43102
26.6496729,-81.6869336,43102
26.6496729,-81.6869336,43102
8.52111,-83.39991,43103
17.32278,-89.07412,43103
25.9916481,-81.5904379,43103
25.9916481,-81.5904379,43103
8.5897203,-77.916348,43103
10.2116111,-83.5918722,43103
13.255684,-86.2532025,43103
26.1084774,-81.7713915,43103
25.3944,-80.5843,43103
8.52111,-83.39991,43103
17.0659568,-89.0738254,43103
26.4276,-82.0819,43103
8.52111,-83.39991,43103
25.9916481,-81.5904379,43103
25.9886061,-81.5930947,43103
26.137055,-81.762411,43103
17.04705,-89.06098,43103
