LATITUDE,LONGITUDE,OBSERVATION DATE
29.857,-95.164,43101
35.116494,-85.345763,43101
34.2681615,-80.6291581,43101
34.9736944,-101.6764361,43101
31.9491849,-81.0529928,43101
32.8212429,-90.0477105,43101
33.983042,-84.117246,43101
38.9377865,-74.9670721,43101
32.8398612,-97.4810886,43101
34.43066,-86.3914686,43101
28.7283966,-81.8746448,43101
38.959404,-76.52554,43101
33.579919,-86.701249,43101
35.1264549,-85.0544143,43101
34.2185227,-84.0937757,43101
33.5106096,-94.1052657,43101
29.9547858,-95.7961464,43101
38.9338272,-74.9550854,43101
35.5504768,-77.3528562,43101
33.0817614,-83.2152557,43101
32.8398612,-97.4810886,43101
32.1655799,-81.1152447,43101
36.0731407,-86.7068052,43101
31.4040518,-93.7037659,43101
38.887943,-76.1964941,43101
32.0270701,-80.8530664,43101
36.2404767,-86.6438231,43101
34.7132547,-86.5485978,43101
33.974364,-77.997322,43101
35.6264831,-77.361517,43101
27.0242276,-82.1076322,43101
32.6353273,-80.381813,43101
37.798962,-89.378202,43101
32.3595183,-80.6552696,43101
39.6816612,-74.2183969,43101
32.3499476,-86.1836243,43101
32.7059331,-96.7376199,43101
35.3714422,-80.9744294,43101
39.2462567,-75.1306433,43101
35.7696364,-78.7075996,43101
35.95214,-79.57149,43101
39.4314863,-75.2357054,43101
28.097613,-81.7327452,43101
32.8257618,-94.4459331,43101
35.2030239,-97.3179629,43101
35.411965,-93.321858,43101
33.5106096,-94.1052657,43101
37.6380371,-77.1056087,43101
34.3996155,-112.0682073,43101
39.2462567,-75.1306433,43101
38.9377865,-74.9670721,43101
33.1786558,-87.6042641,43101
33.813689,-84.26422,43101
33.9651224,-84.6660749,43101
33.5106096,-94.1052657,43101
29.9239566,-95.88202,43101
33.3855863,-81.96069,43101
35.4309897,-91.3975878,43101
38.92186,-85.808264,43101
39.163,-76.48,43101
37.5118393,-75.8065867,43101
35.2142394,-80.8100449,43101
37.6380371,-77.1056087,43101
35.1133952,-89.8318095,43101
37.774508,-89.370246,43101
35.7379435,-79.1614938,43101
36.7168019,-78.8074207,43101
35.4000842,-84.9900966,43101
32.7059331,-96.7376199,43101
38.9891233,-76.5667114,43101
39.0173287,-76.587646,43101
36.110694,-79.876914,43101
36.006434,-79.731313,43101
33.4556172,-86.8050224,43101
39.2462567,-75.1306433,43101
39.2462567,-75.1306433,43101
33.779291,-84.315144,43101
27.8209833,-82.6345328,43101
34.843529,-77.571002,43101
33.99694,-77.908384,43101
29.9288434,-95.9256542,43101
30.5803884,-84.2882324,43101
40.6961927,-73.3003521,43101
37.744151,-77.045086,43101
32.8847949,-94.3953305,43101
36.2404767,-86.6438231,43101
35.2044907,-89.8739929,43101
31.3384559,-89.8740714,43101
32.6141533,-80.4820931,43101
35.3525379,-80.8000338,43101
36.0457448,-84.2344008,43101
33.51903,-81.755726,43101
35.136665,-80.901859,43101
33.82693,-84.24247,43101
35.7593811,-78.7167192,43101
32.8847949,-94.3953305,43101
29.9111609,-95.863502,43101
34.621862,-92.902039,43101
31.6088017,-81.3076353,43101
32.512013,-85.0036123,43101
28.255022,-80.703228,43102
36.8255393,-76.219144,43102
41.7889129,-81.1800385,43102
33.710012,-84.258001,43102
35.0628904,-90.1167525,43102
34.5657717,-84.2427993,43102
35.6100716,-82.4282965,43102
33.8090397,-84.2380008,43102
34.621862,-92.902039,43102
35.4890025,-77.4257086,43102
32.0978284,-81.0344267,43102
34.5317833,-84.2788353,43102
29.8078058,-95.6696749,43102
37.0661819,-76.3111907,43102
33.8055752,-84.3446803,43102
33.0662579,-96.9750008,43102
35.5125416,-82.3771708,43102
32.8398612,-97.4810886,43102
33.7808595,-84.2922592,43102
35.1831389,-80.795002,43102
30.097285,-84.160617,43102
33.809881,-84.4031578,43102
33.1399049,-96.582613,43102
32.0354851,-80.9684256,43102
31.985962,-81.054309,43102
35.640939,-88.985848,43102
31.197223,-81.475557,43102
34.546652,-84.081433,43102
33.8157946,-84.2362037,43102
34.546652,-84.081433,43102
37.3087069,-87.0603204,43102
33.710012,-84.258001,43102
32.8900654,-83.7316883,43102
30.3579627,-87.6518603,43102
33.7135415,-84.3957056,43102
32.9182866,-79.7061968,43102
38.6455061,-77.2361183,43102
33.738481,-96.7527509,43102
34.546652,-84.081433,43102
33.8055752,-84.3446803,43102
37.3901748,-79.259609,43102
36.4318887,-87.4594102,43102
33.707143,-84.254149,43102
33.80569,-84.341786,43102
33.0364889,-96.6640522,43102
33.710012,-84.258001,43102
32.1033542,-81.0642958,43102
32.9933311,-79.6745253,43102
33.724849,-84.27806,43102
33.8057535,-84.3561172,43102
33.7925914,-84.4518932,43102
33.8651774,-84.3802357,43102
36.449966,-79.806103,43102
29.8247288,-95.6288409,43102
33.8651774,-84.3802357,43102
33.7808595,-84.2922592,43102
35.797466,-78.633717,43102
32.043809,-81.002566,43102
33.8651044,-84.3394953,43102
32.086238,-80.959608,43102
35.5125416,-82.3771708,43102
35.0734134,-80.7604943,43102
39.0374863,-76.7862797,43102
32.052018,-81.058345,43102
37.5480745,-76.9822875,43102
34.546652,-84.081433,43102
28.255022,-80.703228,43102
32.8485145,-83.8872242,43102
33.4769269,-84.3368968,43102
35.5125416,-82.3771708,43102
32.043809,-81.002566,43102
33.8651774,-84.3802357,43102
33.8445769,-84.2544422,43102
33.7996,-84.3407,43102
34.546652,-84.081433,43102
37.238571,-76.676305,43102
39.0421196,-76.7831898,43102
32.8353179,-79.7163677,43102
35.4890025,-77.4257086,43102
33.8835509,-84.3336444,43102
33.7282151,-84.436396,43102
34.7325,-86.5597222,43102
43.4316848,-65.612513,43102
28.7641297,-81.3571206,43102
30.6868524,-90.1914293,43102
28.649865,-97.3833659,43102
38.887943,-76.1964941,43102
33.6841748,-84.3764845,43102
35.9223823,-83.9909704,43102
30.751194,-97.296965,43102
33.710012,-84.258001,43102
38.9893026,-83.9932251,43102
33.229228,-96.686406,43102
32.891093,-79.728739,43102
33.724279,-84.276997,43102
33.9651224,-84.6660749,43102
36.291612,-95.77393,43102
33.743303,-84.4525716,43102
32.1655799,-81.1152447,43102
32.8434443,-97.4772263,43102
34.640025,-86.459987,43103
35.04083,-85.21176,43103
30.4037633,-88.7709984,43103
36.1273552,-75.7355458,43103
33.0817614,-83.2152557,43103
37.6735628,-89.449482,43103
36.8853979,-76.4504511,43103
29.7156649,-85.001067,43103
35.8649174,-84.1296101,43103
36.832993,-76.4780149,43103
33.1675036,-86.8100193,43103
37.37212,-77.3734809,43103
37.6587236,-77.3467541,43103
30.4114017,-87.6940513,43103
35.3162076,-78.9614332,43103
30.524512,-84.2661,43103
38.5524279,-75.6573272,43103
32.7828445,-97.1163169,43103
32.9635946,-96.9416428,43103
35.811462,-78.7166226,43103
33.5083,-79.0659,43103
36.1273552,-75.7355458,43103
36.832993,-76.4780149,43103
36.5777315,-88.1470238,43103
33.3752655,-97.0182896,43103
30.593681,-84.273653,43103
35.955549,-77.83934,43103
35.9572703,-78.8281488,43103
37.1353322,-75.9615377,43103
28.255022,-80.703228,43103
28.1439001,-82.6609078,43103
33.7808595,-84.2922592,43103
35.3660684,-86.2223645,43103
34.0486151,-81.1829352,43103
37.1353322,-75.9615377,43103
33.9303998,-83.3714676,43103
35.1842391,-82.0968175,43103
33.911647,-83.359436,43103
34.1947358,-84.4075084,43103
33.5106096,-94.1052657,43103
34.6531075,-82.8369141,43103
38.6149526,-75.6335822,43103
32.8398612,-97.4810886,43103
33.7808595,-84.2922592,43103
38.5407391,-75.6361485,43103
34.485828,-89.5966389,43103
33.580223,-85.098827,43103
35.3162076,-78.9614332,43103
35.0985,-92.301163,43103
30.3696325,-91.1049478,43103
33.9716234,-84.3798923,43103
35.2927804,-81.1976337,43103
30.5213575,-89.598704,43103
32.8388,-83.6077,43103
37.3023409,-75.93155,43103
36.5777315,-88.1470238,43103
30.381086,-90.6311131,43103
38.5724023,-75.6290128,43103
32.797054,-79.84734,43103
34.8942385,-94.1464806,43103
35.174829,-83.396917,43103
35.2583932,-91.7182231,43103
25.9418086,-81.4693308,43103
36.832993,-76.4780149,43103
36.8804493,-76.3879851,43103
32.83897,-83.66715,43103
32.969327,-97.102734,43103
29.9272668,-90.1280594,43103
33.1569004,-84.1440725,43103
27.8398,-82.6705,43103
33.8066856,-84.3010247,43103
38.7203237,-75.099433,43103
30.562224,-96.213541,43103
38.5351752,-75.5764532,43103
34.0262545,-83.3833823,43103
30.6493903,-88.1651786,43103
36.832993,-76.4780149,43103
34.040781,-81.120297,43103
28.6501099,-81.3159943,43103
29.7156649,-85.001067,43103
36.832993,-76.4780149,43103
35.7190698,-78.6884165,43103
